,district,date,Crop,crop_type,crop_sown,rainfall_mm,temp_avg_C,humidity_avg,wind_speed_avg_Kmph,mrp_rs_kg,Min_duration_days,max_duration_days,duration_months,avg_cost_of_cultivation_rs_ac,Yield_kg_ac,Soil_type,avg_pH,N_kg_ha,P_kg_ha,K_kg_ha,irrigation,profit_rs_ac,ROI,sow_and_harvest,crop_term
834,medak,2020-May,Grapes,fruit,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,102.0,900,900,30.0,92000,20235.279296875,sandy loam,7.25,215.0,75,100.0,True,0.0,0.0,one_sow_many_harvests,long_term
835,medak,2020-May,Papaya,fruit,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,36.0,210,210,7.0,72000,30000.0,sandy loam,6.75,1088.0,72,527.0,True,0.0,0.0,one_sow_many_harvests,intermediate_term
836,medak,2020-May,Mango,fruit,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,78.0,1800,2880,78.0,46750,3000.0,sandy loam,6.5,400.0,400,600.0,False,0.0,0.0,one_sow_many_harvests,long_term
837,medak,2020-May,Dragon Fruit,fruit,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,116.0,240,720,16.0,430000,10000.0,sandy loam,6.0,170.0,170,170.0,False,0.0,0.0,one_sow_many_harvests,long_term
838,medak,2020-May,Rose,flower,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,184.0,45,50,1.5833333730697632,47000,800.0,loamy soil,6.25,200.0,75,125.0,True,0.0,0.0,one_sow_many_harvests,short_term
839,medak,2020-May,Marigold,flower,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,89.0,56,60,1.9333332777023315,30500,10000.0,sandy loam,7.25,45.0,90,75.0,False,0.0,0.0,one_sow_few_harvests,short_term
840,medak,2020-May,Capsicum,vegetable,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,21.0,55,90,2.4166667461395264,42000,40004.0,clay loam,6.5,40.0,60,30.0,True,0.0,0.0,one_sow_few_harvests,short_term
841,medak,2020-May,Cauliflower,vegetable,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,22.0,90,120,3.5,29500,8104.0,loamy soil,6.5,120.0,80,80.0,True,0.0,0.0,one_sow_one_harvest,short_term
842,medak,2020-May,Bitter Gourd,vegetable,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,40.0,55,60,1.9166666269302368,22000,6061.0,sandy loam,6.5,120.0,40,80.0,False,0.0,0.0,one_sow_few_harvests,short_term
843,medak,2020-May,Bottle Gourd,vegetable,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,22.0,110,120,3.8333332538604736,22000,16009.0,sandy loam,7.0,120.0,40,80.0,True,0.0,0.0,one_sow_few_harvests,short_term
844,medak,2020-May,Cashew ,dry_fruit,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,640.0,720,1080,30.0,31000,1301.0,sandy loam,5.75,890.0,445,445.0,False,0.0,0.0,one_sow_many_harvests,long_term
845,medak,2020-May,Mulberry,fruit,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,161.0,150,180,5.5,45000,25000.0,loamy soil,6.5,350.0,140,140.0,True,0.0,0.0,one_sow_many_harvests,intermediate_term
846,medak,2020-May,Coconut,fruit,True,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,122.0,2160,3600,96.0,40500,2784.0,sandy loam,6.599999904632568,800.0,40,160.0,False,299148.0,738.6370239257812,one_sow_many_harvests,long_term
847,medak,2020-May,Jasmine,flower,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,826.0,240,270,8.5,33500,800.0,loamy soil,7.0,50.0,100,100.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
848,medak,2020-May,Chrysanthemum,flower,False,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,89.0,75,90,2.75,33500,9998.0,sandy loam,6.75,125.0,120,25.0,True,0.0,0.0,one_sow_few_harvests,short_term
849,medak,2020-May,Avacado,fruit,True,0.10967741906642914,33.79838943481445,43.948387145996094,6.0580644607543945,208.0,1095,1460,42.58333206176758,350000,12000.0,sandy loam,6.0,50.0,25,25.0,True,2146000.0,613.1428833007812,one_sow_many_harvests,long_term
850,Medak,2020-Jun,PADDY,grains,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,15.138999938964844,90,110,3.3333332538604736,36000,2500.0,loamy soil,5.75,150.0,60,60.0,True,1847.5,5.13194465637207,one_sow_one_harvest,short_term
851,Medak,2020-Jun,Wheat,grains,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,20.100000381469727,210,240,7.5,16500,2300.0,loamy soil,6.5,80.0,40,40.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
852,Medak,2020-Jun,JOWAR ,grains,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,42.5,65,75,2.3333332538604736,17000,861.0,loamy soil,6.75,80.0,40,40.0,True,19592.5,115.25,one_sow_one_harvest,short_term
853,Medak,2020-Jun,BAJRA ,grains,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,25.0,70,90,2.6666667461395264,11000,2500.0,sandy loam,0.75,80.0,40,40.0,False,51500.0,468.18182373046875,one_sow_one_harvest,short_term
854,Medak,2020-Jun,MAIZE,grains,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,17.600000381469727,105,110,3.5833332538604736,25000,2157.0,loamy soil,6.5,60.0,30,30.0,True,12963.2001953125,51.85279846191406,one_sow_one_harvest,short_term
855,Medak,2020-Jun,RAGI   ,grains,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,38.560001373291016,120,135,4.25,13000,648.0,loamy soil,6.0,40.0,20,20.0,False,11986.8798828125,92.20677185058594,one_sow_one_harvest,intermediate_term
856,Medak,2020-Jun,REDGRAM,grains,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,41.0,100,120,3.6666667461395264,17500,800.0,loamy soil,5.25,10.0,20,12.0,True,15300.0,87.42857360839844,one_sow_one_harvest,short_term
857,Medak,2020-Jun,GREENGRAM  ,grains,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,60.20000076293945,60,65,2.0833332538604736,15000,384.0,sandy loam,6.75,20.0,40,0.0,False,8116.7998046875,54.11199951171875,one_sow_one_harvest,short_term
858,Medak,2020-Jun,BLACKGRAM ,grains,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,40.04999923706055,70,85,2.5833332538604736,16000,729.0,sandy loam,7.150000095367432,20.0,40,40.0,False,0.0,0.0,one_sow_one_harvest,short_term
859,Medak,2020-Jun,HORSEGRAM,grains,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,52.0,90,135,3.75,15500,355.0,loamy soil,6.5,12.5,25,12.5,False,0.0,0.0,one_sow_one_harvest,short_term
860,Medak,2020-Jun,BengalGram,grains,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,46.0,160,170,5.5,21000,620.0,sandy loam,6.25,10.0,40,20.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
861,Medak,2020-Jun,Cowpea,grains,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,48.09000015258789,90,125,3.5833332538604736,8500,334.0,sandy loam,7.099999904632568,135.0,31,250.0,True,7562.06005859375,88.96540832519531,one_sow_one_harvest,short_term
862,Medak,2020-Jun,GROUNDNUT,fruit,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,30.0,110,120,3.8333332538604736,22500,1189.0,sandy loam,6.25,60.0,45,48.0,True,13170.0,58.53333282470703,one_sow_one_harvest,short_term
863,Medak,2020-Jun,SESAMUM (Gingelly),grains,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,41.02000045776367,90,130,3.6666667461395264,13500,350.0,loamy soil,6.75,17.0,13,13.0,True,0.0,0.0,one_sow_one_harvest,short_term
864,Medak,2020-Jun,SUNFLOWER,flower,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,39.97999954223633,90,100,3.1666667461395264,20500,904.0,sandy loam,6.400000095367432,150.0,75,50.0,True,15641.919921875,76.30204772949219,one_sow_one_harvest,short_term
865,Medak,2020-Jun,Safflower,flower,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,34.5,120,150,4.5,14000,448.0,sandy loam,6.5,24.0,108,48.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
866,Medak,2020-Jun,CASTOR  ,oil_seeds,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,36.119998931884766,150,300,7.5,16500,657.0,sandy loam,5.75,40.0,25,15.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
867,Medak,2020-Jun,SOYABEAN,oil_seeds,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,30.0,50,145,3.25,11500,866.0,loamy soil,6.75,20.0,40,20.0,True,14480.0,125.91304016113281,one_sow_few_harvests,short_term
868,Medak,2020-Jun,COTTON,other_commercial_crop,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,103.8499984741211,180,240,7.0,37500,512.0,sandy loam,6.900000095367432,80.0,40,40.0,False,15671.2001953125,41.78986740112305,one_sow_few_harvests,intermediate_term
869,Medak,2020-Jun,Chillies,vgetable,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,110.0,150,180,5.5,45000,2750.0,sandy loam,6.25,30.0,60,30.0,True,257500.0,572.2222290039062,one_sow_few_harvests,intermediate_term
870,Medak,2020-Jun,SUGARCANE  ,fruit,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,3.940000057220459,300,450,12.5,72500,31337.0,sandy loam,7.0,150.0,80,80.0,True,0.0,0.0,one_sow_one_harvest,long_term
871,Medak,2020-Jun,ONION,vegetable,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,56.59000015258789,80,150,3.8333332538604736,37500,17000.0,sandy loam,6.5,40.0,20,40.0,True,0.0,0.0,one_sow_one_harvest,short_term
872,medak,2020-Jun,Tomato,vegetable,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,18.0,90,90,3.0,45000,16187.400390625,sandy loam,6.5,200.0,250,250.0,True,246373.203125,547.4959716796875,one_sow_few_harvests,short_term
873,medak,2020-Jun,Brinjal,vegetable,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,25.0,140,140,4.666666507720947,27500,16192.0,loamy soil,6.050000190734863,200.0,75,75.0,True,377300.0,1372.0,one_sow_few_harvests,intermediate_term
874,medak,2020-Jun,Ginger,vegetable,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,30.0,240,240,8.0,60500,10000.0,loamy soil,6.0,10.0,20,20.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
875,medak,2020-Jun,Potato,vegetable,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,23.0,75,75,2.5,43000,14164.0,loamy soil,6.25,5.0,10,10.0,True,282772.0,657.6093139648438,one_sow_one_harvest,short_term
876,medak,2020-Jun,Bhendi,vegetable,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,28.0,55,55,1.8333333730697632,24000,8096.0,sandy loam,6.400000095367432,30.0,40,40.0,False,202688.0,844.5333251953125,one_sow_few_harvests,short_term
877,medak,2020-Jun,Cabbage,vegetable,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,28.0,90,90,3.0,28500,8100.0,sandy loam,6.5,90.0,90,90.0,True,198300.0,695.7894897460938,one_sow_one_harvest,short_term
878,medak,2020-Jun,Coccinea,vegetable,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,32.0,180,180,6.0,38000,14998.0,loamy soil,6.25,80.0,60,40.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
879,medak,2020-Jun,Turmeric,other_commercial_crop,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,94.0,210,210,7.0,67000,1200.0,clay loam,6.0,120.0,50,80.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
880,medak,2020-Jun,Banana,fruit,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,39.0,360,360,12.0,90000,16183.0,loamy soil,6.75,400.0,120,600.0,True,0.0,0.0,one_sow_few_harvests,intermediate_term
881,medak,2020-Jun,Dates,dry_fruit,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,314.0,1080,1080,36.0,395000,12000.0,sandy loamy,9.5,32.0,32,32.0,False,0.0,0.0,one_sow_many_harvests,long_term
882,medak,2020-Jun,Pomegrante,fruit,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,110.0,1980,1980,66.0,61500,9000.0,loamy soil,7.25,56.0,20,20.0,True,0.0,0.0,one_sow_many_harvests,long_term
883,medak,2020-Jun,Custard apple,fruit,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,55.0,1080,1080,36.0,29000,8000.0,loamy soil,6.0,25.0,12,12.0,False,411000.0,1417.2413330078125,one_sow_many_harvests,long_term
884,medak,2020-Jun,Grapes,fruit,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,117.0,900,900,30.0,92000,20235.279296875,sandy loam,7.25,215.0,75,100.0,True,0.0,0.0,one_sow_many_harvests,long_term
885,medak,2020-Jun,Papaya,fruit,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,50.0,210,210,7.0,72000,30000.0,sandy loam,6.75,1088.0,72,527.0,True,1428000.0,1983.3333740234375,one_sow_many_harvests,intermediate_term
886,medak,2020-Jun,Mango,fruit,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,88.0,1800,2880,78.0,46750,3000.0,sandy loam,6.5,400.0,400,600.0,False,0.0,0.0,one_sow_many_harvests,long_term
887,medak,2020-Jun,Dragon Fruit,fruit,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,144.0,240,720,16.0,430000,10000.0,sandy loam,6.0,170.0,170,170.0,False,0.0,0.0,one_sow_many_harvests,long_term
888,medak,2020-Jun,Rose,flower,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,221.0,45,50,1.5833333730697632,47000,800.0,loamy soil,6.25,200.0,75,125.0,True,0.0,0.0,one_sow_many_harvests,short_term
889,medak,2020-Jun,Marigold,flower,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,84.0,56,60,1.9333332777023315,30500,10000.0,sandy loam,7.25,45.0,90,75.0,False,809500.0,2654.098388671875,one_sow_few_harvests,short_term
890,medak,2020-Jun,Capsicum,vegetable,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,19.0,55,90,2.4166667461395264,42000,39992.0,clay loam,6.5,40.0,60,30.0,True,717848.0,1709.161865234375,one_sow_few_harvests,short_term
891,medak,2020-Jun,Cauliflower,vegetable,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,23.0,90,120,3.5,29500,8090.0,loamy soil,6.5,120.0,80,80.0,True,156570.0,530.7457885742188,one_sow_one_harvest,short_term
892,medak,2020-Jun,Bitter Gourd,vegetable,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,34.0,55,60,1.9166666269302368,22000,6073.0,sandy loam,6.5,120.0,40,80.0,False,184482.0,838.5545654296875,one_sow_few_harvests,short_term
893,medak,2020-Jun,Bottle Gourd,vegetable,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,15.0,110,120,3.8333332538604736,22000,16001.0,sandy loam,7.0,120.0,40,80.0,True,218015.0,990.977294921875,one_sow_few_harvests,short_term
894,medak,2020-Jun,Cashew ,dry_fruit,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,663.0,720,1080,30.0,31000,1298.0,sandy loam,5.75,890.0,445,445.0,False,829574.0,2676.045166015625,one_sow_many_harvests,long_term
895,medak,2020-Jun,Mulberry,fruit,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,149.0,150,180,5.5,45000,25000.0,loamy soil,6.5,350.0,140,140.0,True,3680000.0,8177.77783203125,one_sow_many_harvests,intermediate_term
896,medak,2020-Jun,Coconut,fruit,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,111.0,2160,3600,96.0,40500,2790.0,sandy loam,6.599999904632568,800.0,40,160.0,False,0.0,0.0,one_sow_many_harvests,long_term
897,medak,2020-Jun,Jasmine,flower,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,939.0,240,270,8.5,33500,800.0,loamy soil,7.0,50.0,100,100.0,False,0.0,0.0,one_sow_few_harvests,intermediate_term
898,medak,2020-Jun,Chrysanthemum,flower,False,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,92.0,75,90,2.75,33500,10003.0,sandy loam,6.75,125.0,120,25.0,True,0.0,0.0,one_sow_few_harvests,short_term
899,medak,2020-Jun,Avacado,fruit,True,4.110000133514404,30.0816707611084,75.61833190917969,6.976666450500488,202.0,1095,1460,42.58333206176758,350000,11993.0,sandy loam,6.0,50.0,25,25.0,True,2072586.0,592.1674194335938,one_sow_many_harvests,long_term
900,Medak,2020-Jul,PADDY,grains,True,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,16.597000122070312,90,110,3.3333332538604736,36000,2500.0,loamy soil,5.75,150.0,60,60.0,True,5492.5,15.25694465637207,one_sow_one_harvest,short_term
901,Medak,2020-Jul,Wheat,grains,False,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,18.600000381469727,210,240,7.5,16500,2300.0,loamy soil,6.5,80.0,40,40.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
902,Medak,2020-Jul,JOWAR ,grains,True,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,46.900001525878906,65,75,2.3333332538604736,17000,861.0,loamy soil,6.75,80.0,40,40.0,True,23380.900390625,137.53469848632812,one_sow_one_harvest,short_term
903,Medak,2020-Jul,BAJRA ,grains,True,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,28.0,70,90,2.6666667461395264,11000,2500.0,sandy loam,0.75,80.0,40,40.0,False,59000.0,536.3636474609375,one_sow_one_harvest,short_term
904,Medak,2020-Jul,MAIZE,grains,True,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,17.200000762939453,105,110,3.5833332538604736,25000,2157.0,loamy soil,6.5,60.0,30,30.0,True,12100.400390625,48.4015998840332,one_sow_one_harvest,short_term
905,Medak,2020-Jul,RAGI   ,grains,True,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,22.0,120,135,4.25,13000,648.0,loamy soil,6.0,40.0,20,20.0,False,1256.0,9.661538124084473,one_sow_one_harvest,intermediate_term
906,Medak,2020-Jul,REDGRAM,grains,True,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,42.54999923706055,100,120,3.6666667461395264,17500,800.0,loamy soil,5.25,10.0,20,12.0,True,16540.0,94.5142822265625,one_sow_one_harvest,short_term
907,Medak,2020-Jul,GREENGRAM  ,grains,True,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,46.869998931884766,60,65,2.0833332538604736,15000,384.0,sandy loam,6.75,20.0,40,0.0,False,2998.080078125,19.987199783325195,one_sow_one_harvest,short_term
908,Medak,2020-Jul,BLACKGRAM ,grains,True,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,50.0,70,85,2.5833332538604736,16000,729.0,sandy loam,7.150000095367432,20.0,40,40.0,False,20450.0,127.8125,one_sow_one_harvest,short_term
909,Medak,2020-Jul,HORSEGRAM,grains,True,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,51.5,90,135,3.75,15500,355.0,loamy soil,6.5,12.5,25,12.5,False,2782.5,17.95161247253418,one_sow_one_harvest,short_term
910,Medak,2020-Jul,BengalGram,grains,False,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,45.25,160,170,5.5,21000,620.0,sandy loam,6.25,10.0,40,20.0,True,0.0,0.0,one_sow_one_harvest,intermediate_term
911,Medak,2020-Jul,Cowpea,grains,True,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,35.15999984741211,90,125,3.5833332538604736,8500,334.0,sandy loam,7.099999904632568,135.0,31,250.0,True,3243.43994140625,38.158119201660156,one_sow_one_harvest,short_term
912,Medak,2020-Jul,GROUNDNUT,fruit,True,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,33.0,110,120,3.8333332538604736,22500,1189.0,sandy loam,6.25,60.0,45,48.0,True,16737.0,74.38666534423828,one_sow_one_harvest,short_term
913,Medak,2020-Jul,SESAMUM (Gingelly),grains,True,9.8903226852417,28.219350814819336,90.2967758178711,6.395161151885986,42.54999923706055,90,130,3.6666667461395264,13500,350.0,loamy soil,6.75,17.0,13,13.0,True,1392.5,10.314814567565918,one_sow_one_harvest,short_term
